伟业金锦苑二村,(浦东金桥)莱阳路880弄,55823,上海浦东伟业房地产开发总公司,2003年建成 ,板楼,0.6至0.8元/平米/月,上海中凯物业有限公司,105栋,1236户,https://sh.lianjia.com/xiaoqu/5011000002529/
长风二村风荷园,(普陀长风)长风二村,60796,市政开发公司,1982年建成 ,板楼,0.5元/平米/月,上海长风物业有限公司,80栋,1920户,https://sh.lianjia.com/xiaoqu/5011000017276/
东航明珠公寓,(闵行金虹桥)伊犁南路34弄1-2号,62299,上海东方房产投资发展有限公司,1998年建成 ,塔楼,1元/平米/月,上海东方明珠物业管理有限公司,2栋,288户,https://sh.lianjia.com/xiaoqu/5011000015260/
德州七村,"(浦东世博)德州路380弄, 德州路350弄",48557,上钢开发公司,1991年建成 ,板楼,0.7元/平米/月,上海上钢物业公司,137栋,1928户,https://sh.lianjia.com/xiaoqu/5011000015837/
龙汇路43号,(浦东北蔡)龙汇路43号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970706351044/
高科西路1658号,(浦东北蔡)高科西路1658号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970492702950/
锦尊路223号,(浦东北蔡)锦尊路223号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970751701933/
莲溪三村,"(浦东北蔡)北中路480弄,莲溪路399弄",50189,上海北蔡房地产发展有限公司,1995年建成 ,板楼,0.35至0.79元/平米/月,北房物业管理有限公司,56栋,672户,https://sh.lianjia.com/xiaoqu/5011000010049/
成山路1228号,(浦东北蔡)成山路1228号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5012970660737948/
北艾路1474号,(浦东北蔡)北艾路1474号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970584453766/
芳华路268弄,(浦东北蔡)芳华路268弄,53687,上海花木开发有限公司,1994年建成 ,板楼,0.65至0.85元/平米/月,上海陆家嘴双乐物业管理有限公司,28栋,312户,https://sh.lianjia.com/xiaoqu/5011000007529/
鞍山六村,(杨浦鞍山)鞍山六村,63520,鞍山房产有限公司,1953年建成 ,板楼,0.3元/平米/月,上海市卫百辛集团延吉物业管理有限公司,93栋,2619户,https://sh.lianjia.com/xiaoqu/5011000013450/
合生御廷园(公寓),(青浦赵巷)巷居路99弄,37701,上海正泽房地产有限公司,2012年建成 ,板楼,2.5元/平米/月,广东康景物业服务有限公司上海分公司,27栋,432户,https://sh.lianjia.com/xiaoqu/5011000005223/
大宁新村,"(闸北闸北公园)大宁路177号,大宁路181弄",66340,上海申华房地产开发有限公司,1980年建成 ,板楼,0.8元/平米/月,上海申华物业有限公司,42栋,880户,https://sh.lianjia.com/xiaoqu/5011000012161/
杨莲路211号,(浦东北蔡)杨莲路211号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020022917259558/
和平小区(浦东),(浦东北蔡)沪南路577弄,50263,上海和平实业有限公司,1994年建成 ,板楼,0.3元/平米/月,浦房集团物业管理有限公司,12栋,173户,https://sh.lianjia.com/xiaoqu/5011000000283/
天池二村,"(浦东北蔡)莲园路8弄(北艾路155弄2支弄), 莲园路18弄(北艾路155弄1支弄)",56301,上海北蔡房地产发展有限公司,1994年建成 ,板楼,0.6元/平米/月,上海吉松物业管理中心,56栋,836户,https://sh.lianjia.com/xiaoqu/5011000011769/
北艾路1608号,(浦东北蔡)北艾路1608号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970584453771/
下南路870-872号,(浦东北蔡)下南路870-872号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970523373586/
龙汇路35号,(浦东北蔡)龙汇路35号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970706351041/
锦华东南苑,"(浦东北蔡)成山路2222弄, 成山路2236号",69751,佳益置业发展（上海）有限公司,2004年建成 ,板楼,0.9至1.75元/平米/月,上海福高物业管理有限公司,29栋,346户,https://sh.lianjia.com/xiaoqu/5011000012716/
大华锦绣华城(十六街区)(别墅),(浦东北蔡)成山路1728弄,83620,暂无信息,2008年建成 ,板楼,2.2元/平米/月,新加坡怡安物业管理有限公司,68栋,68户,https://sh.lianjia.com/xiaoqu/5011000003484/
通河一村,(宝山张庙)通河路100弄,46555,通河集团,1986年建成 ,塔楼/板楼,0.5元/平米/月,通河物业,159栋,4120户,https://sh.lianjia.com/xiaoqu/5011000013627/
泗塘一村,"(宝山张庙)泗塘一村, 革新路33号, 革新路29号, 革新路10号, 革新路18号, 革新路21号, 革新路9号, 革新路10号甲, 革新路20号, 革新路3号, 革新路37号, 革新路23号, 革新路12号甲, 革新路16号, 革新路13号, 革新路15号, 革新路14号甲, 革新路7号, 革新路5号, 革新路39号, 革新路35号, 革新路12号, 革新路16号甲, 革新路20号甲, 革新路14号",41052,上海宝房(集团)有限公司,1959年建成 ,板楼,0.25元/平米/月,陕西天华物业有限责任公司,230栋,4931户,https://sh.lianjia.com/xiaoqu/5011000012309/
万科金色领域,"(嘉定菊园新区)秋竹路801弄,秋竹路802弄",36067,上海万科房地产有限公司,2012年建成 ,板楼,3元/平米/月,上海万科物业管理有限公司,32栋,1112户,https://sh.lianjia.com/xiaoqu/5011000002786/
石光小区,(普陀光新)光新路191弄1-30号,55305,上海通城房产经营开发有限公司,1986年建成 ,塔楼/板楼,1元/平米/月,上海中山物业有限公司,22栋,692户,https://sh.lianjia.com/xiaoqu/5011000012401/
陆家嘴锦绣前城,(浦东北蔡)锦绣路2466弄,96122,上海陆家嘴（集团）有限公司,2015年建成 ,板楼,4.35元/平米/月,上海市陆家嘴物业管理有限公司,52栋,2042户,https://sh.lianjia.com/xiaoqu/5011000000491/
三兴大楼,(闸北不夜城)中兴路1340弄,62081,上海虔诚房产开发有限公司,1992年建成 ,塔楼,1.35元/平米/月,上海不夜城全兴物业管理有限公司,3栋,713户,https://sh.lianjia.com/xiaoqu/5011000016357/
莲珠大厦,(浦东北蔡)沪南路1087号,37500,上海莲珠置业有限公司,暂无信息 ,塔楼,1元/平米/月,上海东莲物业管理有限公司,1栋,131户,https://sh.lianjia.com/xiaoqu/5011000011364/
北艾路1781号,(浦东北蔡)北艾路1781号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5012970584453777/
莲溪大楼,(浦东北蔡)北中路408弄,48233,暂无信息,1995年建成 ,塔楼,1元/平米/月,东莲物业,1栋,144户,https://sh.lianjia.com/xiaoqu/5011000018511/
大华锦绣华城(十一街区),"(浦东北蔡)北艾路1077弄2-73号, 北艾路1077弄1-75号",81902,上海锦绣华城房地产开发有限公司,2007年建成 ,板楼,1.85元/平米/月,上海浦华物业管理有限公司,63栋,1191户,https://sh.lianjia.com/xiaoqu/5011000003007/
杨桥第一小区,"(普陀桃浦)真北路2857弄,真北路2977弄",47266,无开发商,1995年建成 ,板楼,0.8元/平米/月,上海真中物业管理有限公司,58栋,1053户,https://sh.lianjia.com/xiaoqu/509821540319297/
高科西路1652号,(浦东北蔡)高科西路1652号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970492702947/
东园三村,"(浦东陆家嘴)东园三村301-335号, 东园三村331号(东泰大楼), 东园三村335号(东泰大楼北楼)",76818,上海陆家嘴物业管理有限公司,1986年建成 ,塔楼/板楼,0.86至1.2元/平米/月,上海申夏物业管理有限公司,28栋,554户,https://sh.lianjia.com/xiaoqu/5011000015987/
金泽苑,(浦东金桥)荷泽路825弄,55836,上海申龙集团,1999年建成 ,板楼,0.5元/平米/月,伟裕物业,69栋,878户,https://sh.lianjia.com/xiaoqu/5011000016394/
华绣路195号,(浦东北蔡)华绣路195号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970569249402/
宝华盛世花园,(宝山月浦)月川路33弄,27244,上海久效置业有限公司,2012年建成 ,板楼,1.9元/平米/月,上海安荣物业管理服务有限公司,32栋,886户,https://sh.lianjia.com/xiaoqu/5011000002556/
宝华海尚郡领,(浦东北蔡)成山路2388弄,85501,上海香溢房地产有限公司,2014年建成 ,板楼,2.88元/平米/月,上海安荣物业管理服务有限公司,63栋,924户,https://sh.lianjia.com/xiaoqu/5011000004216/
莲馨苑,(浦东北蔡)莲园路630弄,,上海北蔡房地产发展有限公司,2003年建成 ,板楼,1.5元/平米/月,上海莲溪物业管理有限公司,84栋,95户,https://sh.lianjia.com/xiaoqu/5011000005338/
延吉六村,(杨浦黄兴公园)延吉六村,57322,颂义房产有限公司,1986年建成 ,塔楼/板楼,0.8元/平米/月,上海延吉物业管理有限公司,16栋,1367户,https://sh.lianjia.com/xiaoqu/5011000010433/
控江路1197弄,(杨浦周家嘴路)控江路1197弄,60479,老上海控江房产,1991年建成 ,塔楼/板楼,0.6元/平米/月,上海控江物业管理有限公司,23栋,741户,https://sh.lianjia.com/xiaoqu/5011000008273/
莲园路488-518号,"(浦东北蔡)莲园路518号, 莲园路488号, 莲园路498号, 莲园路508号",48353,北蔡房产开发商,1994年建成 ,板楼,0.35至0.5元/平米/月,自主物业,4栋,96户,https://sh.lianjia.com/xiaoqu/5012451203002965/
由由五村,"(浦东北蔡)严中路300弄,严中路388弄",52484,上海由由房地产开发有限公司,1994年建成 ,板楼,0.8元/平米/月,上海由由物业管理有限公司,70栋,957户,https://sh.lianjia.com/xiaoqu/5011000010832/
康琳大楼,(浦东北蔡)杨高南路2875号,,上海康琳房地产开发经营公司,2001年建成 ,板楼,暂无信息,上海杨高物业管理有限公司,3栋,74户,https://sh.lianjia.com/xiaoqu/5011000013920/
莲园路307号,(浦东北蔡)莲园路307号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970492703409/
金星绿苑,"(宝山罗店)集贤路500弄,集贤路501弄",26918,上海罗店房地产有限责任公司,2005年建成 ,板楼,0.5元/平米/月,上海罗店物业管理有限公司,205栋,2441户,https://sh.lianjia.com/xiaoqu/5011000014723/
大华锦绣华城(十九街区)(公寓),"(浦东北蔡)锦绣路3336弄,锦绣路3338弄",72402,上海安基置业有限公司,2003年建成 ,板楼,1至1.85元/平米/月,浦华物业,126栋,1581户,https://sh.lianjia.com/xiaoqu/5011000013251/
绿川家园,(浦东北蔡)陈春路221弄,57262,绿城集团,2002年建成 ,板楼,0.5元/平米/月,上海绿地物业服务有限公司,19栋,228户,https://sh.lianjia.com/xiaoqu/5011000014826/
龙科公寓,(浦东北蔡)高科西路2757弄,,暂无信息,2012年建成 ,板楼,0.72至1.14元/平米/月,申城物业,11栋,131户,https://sh.lianjia.com/xiaoqu/5011000000864/
御上海青橙,(松江松江大学城)谷阳北路2501弄,26663,上海昌润房产有限公司,2017年建成 ,板楼,4.8元/平米/月,暂无信息,5栋,1114户,https://sh.lianjia.com/xiaoqu/509821540057919/
芳草路418号,(浦东北蔡)芳草路418号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970599658105/
莲中路191弄,(浦东北蔡)莲中路191弄,47843,嘉宝房产,1993年建成 ,板楼,0.8元/平米/月,上海莲溪物业管理有限公司,4栋,48户,https://sh.lianjia.com/xiaoqu/5011000019373/
华鹏路296号,(浦东北蔡)华鹏路296号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5012970569249272/
白杨小区,"(浦东北蔡)白杨路1155弄, 白杨路1065弄",52329,花木房产,1995年建成 ,板楼,0.43至0.65元/平米/月,上海陆家嘴物业管理有限公司,50栋,586户,https://sh.lianjia.com/xiaoqu/5011000009022/
华鹏路74号,(浦东北蔡)华鹏路74号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970569249286/
鹏宏苑,(浦东北蔡)鹏飞路333弄,55042,暂无信息,2009年建成 ,板楼,0.8元/平米/月,上海东莲物业管理有限公司,33栋,498户,https://sh.lianjia.com/xiaoqu/5011000004504/
远洋7号,(宝山罗店)罗芬路1288弄,40742,上海远望置业有限公司,2012年建成 ,板楼,2元/平米/月,上海高力国际物业服务有限公司,30栋,601户,https://sh.lianjia.com/xiaoqu/5011000002700/
成山路1227号,(浦东北蔡)成山路1227号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970660737947/
芳芯路400弄,(浦东北蔡)芳芯路400弄,,花木房产,1995年建成 ,板楼,0.5元/平米/月,上海陆家嘴物业管理有公司,8栋,96户,https://sh.lianjia.com/xiaoqu/5011000018683/
宁和小区,"(闸北大宁)大宁路540弄, 大宁路570号, 大宁路574号, 大宁路582号, 大宁路594号, 大宁路578号",86479,上海柏年置业有限公司,1991年建成 ,板楼,0.8元/平米/月,上海静安置业物业管理有限公司,80栋,1580户,https://sh.lianjia.com/xiaoqu/5011000013544/
底特律财富天地,"(嘉定安亭)曹安公路5588号,曹安公路5616号",17814,上海世源置业有限公司,2011年建成 ,塔楼/板楼,2.5元/平米/月,上海海和物业发展有限公司,2栋,960户,https://sh.lianjia.com/xiaoqu/5011000009061/
同盛嘉园,"(宝山杨行)月城路300弄, 月城路299弄, 月城路250弄",39201,上海同盛投资集团房地产有限公司,2008年建成 ,板楼,1.75元/平米/月,上海三花置业有限公司,34栋,823户,https://sh.lianjia.com/xiaoqu/5011000014908/
海上国际花园(二期),(浦东北蔡)博华路380弄1-2号,41956,上海香溢房地产有限公司,2008年建成 ,塔楼/板楼,1.88元/平米/月,上海杨房物业管理有限公司,3栋,239户,https://sh.lianjia.com/xiaoqu/5011000015605/
成山路2154号,(浦东北蔡)成山路2154号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5012970660737994/
日月华庭,"(闵行颛桥)颛乐路199弄（三期）,颛兴路639弄（一期）（二期）",34696,上海颛盛房地产有限公司,2003年建成 ,板楼,0.6元/平米/月,上海田园物业公司,65栋,837户,https://sh.lianjia.com/xiaoqu/5011000003998/
金顺小区,"(浦东北蔡)下南路971弄1-23号,北艾路901弄1-16号",58735,上海由由物业管理有限公司,1994年建成 ,板楼,0.35至0.8元/平米/月,上海建工物业有限公司,36栋,554户,https://sh.lianjia.com/xiaoqu/5011000014704/
莲溪路107号,(浦东北蔡)莲溪路107号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970492703403/
古北御庭,"(浦东北蔡)龙汇路55弄, 龙汇路29号",96563,上海古北(集团)有限公司,2013年建成 ,板楼,4.5元/平米/月,古北物业,11栋,490户,https://sh.lianjia.com/xiaoqu/5011000005117/
天山河畔花园,(长宁天山)水城路883弄,84266,上海宁新房地产开发有限公司,2004年建成 ,板楼,3.5元/平米/月,上海陆家嘴物业管理有限公司,25栋,1964户,https://sh.lianjia.com/xiaoqu/5011000016893/
华佳花园,(浦东北蔡)高科西路3000弄,46605,上海华佳实业有限公司,1995年建成 ,板楼,1元/平米/月,上海华佳实业有限公司物业管理分公司,48栋,366户,https://sh.lianjia.com/xiaoqu/5011000013379/
莲溪一村,(浦东北蔡)北中路354弄,47739,暂无信息,1993年建成 ,板楼,1元/平米/月,东莲物业,24栋,464户,https://sh.lianjia.com/xiaoqu/5011000001465/
瑞虹新城铭庭,(虹口临平路)天宝路181弄,99022,上海瑞安房地产发展有限公司,2011年建成 ,板楼,3.3元/平米/月,上海丰诚物业管理有限公司,4栋,636户,https://sh.lianjia.com/xiaoqu/5011000010436/
林绿家园,(杨浦五角场)四平路1950弄,69426,上海东惠房地产开发有限公司,1980年建成 ,塔楼/板楼,1.5元/平米/月,上海承铭物业管理有限公司,68栋,1540户,https://sh.lianjia.com/xiaoqu/5011000017424/
三佳花苑,(闵行七宝)新镇路1060弄,70621,上海三佳房地产经营公司,1993年建成 ,板楼,0.4至0.9元/平米/月,上海三佳物业管理有限责任公司,79栋,1382户,https://sh.lianjia.com/xiaoqu/5011000014701/
大华伊斐墅,(浦东北蔡)华鹏路390弄,117331,上海锦绣华城房地产开发有限公司,暂无信息 ,板楼,3.1元/平米/月,上海浦华物业管理有限公司,142栋,161户,https://sh.lianjia.com/xiaoqu/5011000019856/
绿洲雅宾利花园(一期),"(闸北西藏北路)中华新路288弄（一期）, 中兴路619号, 中兴路625号, 中兴路699号",92630,上海硕城置业有限公司,2007年建成 ,板楼,2.87元/平米/月,上海利物得物业管理有限责任公司,10栋,662户,https://sh.lianjia.com/xiaoqu/5011000016388/
芳芯路251弄,(浦东北蔡)芳芯路251弄,,暂无信息,2012年建成 ,板楼,1.2元/平米/月,花木物业有限公司,10栋,277户,https://sh.lianjia.com/xiaoqu/5011000003789/
朗庭上郡苑(公寓),(松江九亭)朗亭路288弄,40621,上海馨亭置业有限公司,2010年建成 ,板楼,1.72元/平米/月,上海新贵盛物业管理有限公司,46栋,991户,https://sh.lianjia.com/xiaoqu/5011000013054/
中海瀛台,"(徐汇华泾)龙瑞路128弄（一期）,龙瑞路77弄（二期）",86212,上海新海汇房产有限公司,2007年建成 ,板楼,2.95至2.98元/平米/月,中海物业管理（上海）有限公司,43栋,1765户,https://sh.lianjia.com/xiaoqu/5011000017133/
恒盛鼎城华公馆,(普陀桃浦)武威东路788弄,61079,上海盛成置业有限公司,2011年建成 ,板楼,2.18元/平米/月,上海泰喜物业管理有限公司,46栋,1440户,https://sh.lianjia.com/xiaoqu/5011000013612/
北艾路1470号,(浦东北蔡)北艾路1470号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970584453765/
明丰花园,(浦东三林)杨高南路5055弄,53080,上海明乐房地产开发有限公司,2002年建成 ,板楼,1.15元/平米/月,上海明旺物业管理有限公司,57栋,838户,https://sh.lianjia.com/xiaoqu/5011000017855/
新梅绿岛苑,(宝山共康)场北路399弄,52291,上海新竺实业发展有限公司,2007年建成 ,板楼,1.5元/平米/月,上海兴盛物业有限公司,48栋,1064户,https://sh.lianjia.com/xiaoqu/5011000013149/
新陈路428弄,(浦东北蔡)新陈路428弄,42497,暂无信息,1993年建成 ,板楼,0.5元/平米/月,上海建工物业有限公司,12栋,155户,https://sh.lianjia.com/xiaoqu/5011000006062/
惠德新邨,(浦东北蔡)芳华路573弄,51782,锦和集团,1996年建成 ,板楼,0.45元/平米/月,惠德物业,35栋,692户,https://sh.lianjia.com/xiaoqu/5011000013958/
好日子大家园C区,(宝山顾村)菊太路1221弄,36842,上海顾村房地产开发(集团)有限公司,2008年建成 ,板楼,0.4至0.8元/平米/月,好日子物业公司,135栋,1618户,https://sh.lianjia.com/xiaoqu/5018063818764088/
严丰路164-166号,(浦东北蔡)严丰路164-166号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5012970523374497/
高科西路2885号,(浦东北蔡)高科西路2885号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970492702965/
莎海惠晨苑,"(浦东惠南)南团公路52弄,南团公路35弄",26478,上海莎海实业(集团)有限公司,2006年建成 ,板楼,0.5至1.17元/平米/月,悦聘物业,109栋,736户,https://sh.lianjia.com/xiaoqu/5011000014457/
晨星东区,(松江新桥)新飞路1751弄,22150,晨星房地产开发有限公司,2008年建成 ,板楼,0.6至1.2元/平米/月,上海联讯物业管理有限公司,112栋,1344户,https://sh.lianjia.com/xiaoqu/5011000010849/
淞虹公寓,(长宁北新泾)福泉路255弄,57811,上海市绿地集团置业有限公司,1998年建成 ,塔楼/板楼,1.5元/平米/月,上海绿安物业管理发展有限公司,63栋,934户,https://sh.lianjia.com/xiaoqu/5011000016081/
金恒小区,(浦东北蔡)北艾路862弄,59825,上海建工集团,1995年建成 ,板楼,0.35至0.8元/平米/月,上海市陆家嘴物业管理有限公司,45栋,696户,https://sh.lianjia.com/xiaoqu/5011000003585/
金地褐石苑,"(松江泗泾)泗凤公路508弄, 泗通路155弄, 泗通路198弄, 泗宝路298弄",42114,暂无信息,2016年建成 ,板楼,2.6元/平米/月,金地物业公司,72栋,2305户,https://sh.lianjia.com/xiaoqu/5020038950910368/
文化馨苑,(浦东北蔡)博华路237弄,64310,上海北蔡房地产发展有限公司,2004年建成 ,板楼,0.6元/平米/月,上海东莲物业管理有限公司,75栋,1127户,https://sh.lianjia.com/xiaoqu/5011000013604/
晨星四季苑,(松江新桥)茜浦路600弄,20576,暂无信息,暂无信息 ,板楼,0.8元/平米/月,暂无信息,60栋,720户,https://sh.lianjia.com/xiaoqu/5011000002708/
鹏健苑,(浦东北蔡)鹏岳路70弄,57420,上海鹏丰置业有限公司,2012年建成 ,板楼,1.2元/平米/月,上海东莲物业管理有限公司,19栋,680户,https://sh.lianjia.com/xiaoqu/5011000005030/
新里城和合苑,(浦东三林)杨高南路4501弄,71075,上海万科地产有限公司,1999年建成 ,板楼,0.42元/平米/月,上海中凯物业有限公司,124栋,1508户,https://sh.lianjia.com/xiaoqu/5011000017126/
由由二村,"(浦东北蔡)严民路40弄,严镇路75弄1-28号",50577,上海由由房地产开发有限公司,1994年建成 ,板楼,0.8元/平米/月,上海由由物业管理有限公司,69栋,947户,https://sh.lianjia.com/xiaoqu/5011000012035/
泰宸新苑,(嘉定丰庄)金沙江路2788弄,56429,上海嘉定区房地产,2001年建成 ,板楼,0.8元/平米/月,上海惠乐物业有限公司,80栋,909户,https://sh.lianjia.com/xiaoqu/5011000013660/
芳华路673弄,(浦东北蔡)芳华路673弄,50677,上海花木开发有限公司,1995年建成 ,板楼,0.6元/平米/月,上海花木物业,18栋,228户,https://sh.lianjia.com/xiaoqu/5011000006303/
成山路2164号,(浦东北蔡)成山路2164号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970660737997/
鹏海小区,"(浦东北蔡)五星路151弄,五星路231弄,五星路239弄",50357,上海建工房产有限公司,1996年建成 ,板楼,0.5元/平米/月,上海建工物业有限公司,150栋,1956户,https://sh.lianjia.com/xiaoqu/5011000014989/
华丽家族汇景天地(商业类),"(黄浦五里桥)瞿溪路968弄,中山南一路737弄",49785,上海金叠房地产开发有限公司,2012年建成 ,塔楼/板楼/塔板结合,9至15元/平米/月,暂无信息,4栋,208户,https://sh.lianjia.com/xiaoqu/5011000014674/
鸿吉苑,"(奉贤西渡)西闸西路555号,鸿吉苑",21921,上海房地产有限公司,1997年建成 ,板楼,0.24元/平米/月,上海西乐物业管理有限公司,55栋,607户,https://sh.lianjia.com/xiaoqu/5011000004833/
大华斐勒公园,(浦东北蔡)北艾路1643弄,100620,上海锦绣华城房地产开发有限公司,2019年建成 ,板楼,10元/平米/月,上海浦华物业管理有限公司,50栋,738户,https://sh.lianjia.com/xiaoqu/5014481998491993/
莲园路482号,(浦东北蔡)莲园路482号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970492703411/
浣纱四村,(杨浦黄兴公园)浣纱四村,60114,浣纱房地产开发有限公司,1995年建成 ,板楼,1.6元/平米/月,上海黄兴广场物业管理有限公司,84栋,1097户,https://sh.lianjia.com/xiaoqu/5011000005393/
海洲桃花园,"(浦东航头)沪南公路5469弄, 航头路988弄1-70号, 航头路988弄72-137号",36227,上海双拥文化园投资开发有限公司,2004年建成 ,板楼,0.75至1.2元/平米/月,无,133栋,2222户,https://sh.lianjia.com/xiaoqu/5011000002676/
天安万科御河企业公馆,"(浦东北蔡)五星路568号（近沪南路）, 五星路707弄, 五星路677弄",,万科集团,暂无信息 ,未知类型,暂无信息,暂无信息,13栋,13户,https://sh.lianjia.com/xiaoqu/5011102207573/
钦州公寓,"(徐汇田林)钦州路760号,钦州路780号,钦州路820号",63132,上海中房置业股份有限公司,1994年建成 ,塔板结合,1.02元/平米/月,上海安得物业管理有限公司,3栋,924户,https://sh.lianjia.com/xiaoqu/5011000014277/
中鼎豪园,(普陀真光)清涧路68弄,55015,上海中鼎房地产开发有限公司,2005年建成 ,板楼,2元/平米/月,上海亚大物业发展有限公司,49栋,1224户,https://sh.lianjia.com/xiaoqu/5011000016503/
大西小区,"(虹口曲阳)大连西路195弄,大连西路165弄,天宝西路231弄",61681,上海宏阳投资管理有限公司,1975年建成 ,板楼,0.5元/平米/月,上海彩虹房屋物业管理有限公司,54栋,1180户,https://sh.lianjia.com/xiaoqu/5011000013507/
